ConfigurationTriggerTime,configurationId,Crawled_Date,Ecommerce,Pincode,City,Country_Of_Origin,Navision_Code,SKU_Name,Brand_Name,Product_Name,MRP,Discount_Percentage,Discount_Amount,Price,Speciality,Rating_Count,Avg_Rating,Review_Count,Stock,Seller,Coupon,Offer,Weight,Unit_Of_Weight,Delivery,Recommend_Percentage,Key_Features,Super_Offer,Super_Saver,Available_Product_Count,Max_Allowed_Quantity,Other_Id,Other_Quantity,Service_Status
,,12/29/2025 04:52:54,Flipkart,201309,,,,Pizza Topping 315gm,Dr.Oetker,FUNFOODS by Dr. Oetker Pizza Topping All-in-One Preservative Free Ketchup,99,16,,83,,100,4.3,2,Out of Stock,SuperComNet,,,315,Gram,,,,,,,,,,serviced
,,12/29/2025 04:53:12,Flipkart,500018,,,,Real Mayo 800gm,Hellmann's,Hellmann's Veg Mayonnaise,195,19,,157,,290,4.5,62,Out of Stock,SUGSHAANnet,,,775,Gram,,,,,,,,,,serviced
,,12/29/2025 04:53:27,Flipkart,500034,,,,Veg Mayo Original 800gm,Dr.Oetker,FUNFOODS by Dr. Oetker Veg Mayonnaise Original,187,27,,136,,1311,4.3,123,Instock,SuperComNet,,,800,Gram,,,,,,,,,,serviced
,,12/29/2025 04:53:43,Flipkart,500018,,,,Chef Special Veg mayonnaise Smart 750gm,Veeba,VEEBA Veg Mayonnaise Smart Chef'S Special,210,43,,119,,290,4.2,23,Instock,SuperComNet,,,750,Gram,,,,,,,,,,serviced
,,12/29/2025 04:53:59,Flipkart,500018,,,,Eggless Mayo 850gm,Del monte,Del Monte Eggless Mayo,199,41,,116,,607,4.1,52,Out of Stock,SuperComNet,,,850,Gram,,,,,,,,,,serviced
,,12/29/2025 04:54:15,Flipkart,500036,,,,Veg Original 250gm,Dr.Oetker,FUNFOODS by Dr. Oetker Veg Mayonnaise Original,,,,,,1311,4.3,123,Out of Stock,,,,250,Gram,,,,,,,,,,serviced
,,12/29/2025 04:54:30,Flipkart,500036,,,,Veg Mayo Original 800gm,Dr.Oetker,FUNFOODS by Dr. Oetker Veg Mayonnaise Original,187,27,,136,,1311,4.3,123,Instock,SuperComNet,,,800,Gram,,,,,,,,,,serviced
,,12/29/2025 04:54:46,Flipkart,500034,,,,Real Mayo 800gm,Hellmann's,Hellmann's Veg Mayonnaise,195,19,,157,,290,4.5,62,Out of Stock,SUGSHAANnet,,,775,Gram,,,,,,,,,,serviced
,,12/29/2025 04:55:01,Flipkart,500034,,,,Eggless Mayo 850gm,Del monte,Del Monte Eggless Mayo,199,41,,116,,607,4.1,52,Out of Stock,SuperComNet,,,850,Gram,,,,,,,,,,serviced
,,12/29/2025 04:55:19,Flipkart,500036,,,,Pasta Pizza Red Sauce 800gm,Dr.Oetker,FUNFOODS by Dr. Oetker Pasta & Pizza Sauce,,,,,,0,,0,Out of Stock,,,,800,Gram,,,,,,,,,,serviced
,,12/29/2025 04:55:35,Flipkart,500036,,,,Pizza Topping 315gm,Dr.Oetker,FUNFOODS by Dr. Oetker Pizza Topping All-in-One Preservative Free Ketchup,99,13,,86,,100,4.3,2,Out of Stock,SuperComNet,,,315,Gram,,,,,,,,,,serviced
